text,intent,service,response,guide,entities
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Je cherche un moyen de contacter votre service client, avez-vous un numéro ou un email disponible ?",contact_service,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Bonjour, j'espère que vous allez bien aujourd'hui.",salutation,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"Merci beaucoup pour votre aide, cela m'a été très utile.",remerciement,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
"D'accord, j'ai bien compris les informations que vous m'avez fournies.",confirmation,General,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
Pouvez-vous me dire qui a gagné le match hier soir ?,hors_sujet,Aucun,Réponse automatique générée.,,
